;L_ABSATZ3;L_ABSATZ2;WERKS;MATNR
4114;3.12;3.12;31;4
4115;2.95;2.95;32;12
4116;2.95;2.95;32;12
4117;2.95;2.95;32;12
4118;2.95;2.95;32;12
4119;2.95;2.95;32;12
4120;2.95;2.95;32;12
4121;2.95;2.95;32;12
4122;2.95;2.95;32;12
4123;2.95;2.95;32;12
4124;2.95;2.95;32;12
4125;2.95;2.95;32;12
4126;2.95;2.95;32;12
4127;2.95;2.95;32;4
4128;2.95;2.95;32;4
4129;2.95;2.95;32;4
4130;2.95;2.95;32;4
4131;2.72;2.72;33;12
4132;2.72;2.72;33;12
4133;2.72;2.72;33;12
4134;2.72;2.72;33;12
4135;2.72;2.72;33;12
4136;2.72;2.72;33;12
4137;2.72;2.72;33;12
4138;2.72;2.72;33;12
4139;2.72;2.72;33;12
4140;2.72;2.72;33;12
4141;2.72;2.72;33;12
4142;2.72;2.72;33;12
4143;2.72;2.72;33;4
4144;2.72;2.72;33;4
4145;2.72;2.72;33;4
4146;2.72;2.72;33;4
4147;3.17;3.17;34;12
4148;3.17;3.17;34;12
4149;3.17;3.17;34;12
4150;3.17;3.17;34;12
4151;3.17;3.17;34;12
4152;3.17;3.17;34;12
4153;3.17;3.17;34;12
4154;3.17;3.17;34;12
4155;3.17;3.17;34;12
4156;3.17;3.17;34;12
4157;3.17;3.17;34;12
4158;3.17;3.17;34;12
4159;3.17;3.17;34;4
4160;3.17;3.17;34;4
4161;3.17;3.17;34;4
4162;3.17;3.17;34;4
4163;3.0;3.0;35;12
4164;3.0;3.0;35;12
4165;3.0;3.0;35;12
4166;3.0;3.0;35;12
4167;3.0;3.0;35;12
4168;3.0;3.0;35;12
4169;3.0;3.0;35;12
4170;3.0;3.0;35;12
4171;3.0;3.0;35;12
4172;3.0;3.0;35;12
4173;3.0;3.0;35;12
4174;3.0;3.0;35;12
4175;3.0;3.0;35;4
4176;3.0;3.0;35;4
4177;3.0;3.0;35;4
4178;3.0;3.0;35;4
4179;2.8800000000000003;2.8800000000000003;36;12
4180;2.8800000000000003;2.8800000000000003;36;12
4181;2.8800000000000003;2.8800000000000003;36;12
4182;2.8800000000000003;2.8800000000000003;36;12
4183;2.8800000000000003;2.8800000000000003;36;12
4184;2.8800000000000003;2.8800000000000003;36;12
4185;2.8800000000000003;2.8800000000000003;36;12
4186;2.8800000000000003;2.8800000000000003;36;12
4187;2.8800000000000003;2.8800000000000003;36;12
4188;2.8800000000000003;2.8800000000000003;36;12
4189;2.8800000000000003;2.8800000000000003;36;12
4190;2.8800000000000003;2.8800000000000003;36;12
4191;2.8800000000000003;2.8800000000000003;36;4
4192;2.8800000000000003;2.8800000000000003;36;4
4193;2.8800000000000003;2.8800000000000003;36;4
4194;2.8800000000000003;2.8800000000000003;36;4
4195;3.2;3.2;37;12
4196;3.2;3.2;37;12
4197;3.2;3.2;37;12
4198;3.2;3.2;37;12
4199;3.2;3.2;37;12
4200;3.2;3.2;37;12
4201;3.2;3.2;37;12
4202;3.2;3.2;37;12
4203;3.2;3.2;37;12
4204;3.2;3.2;37;12
4205;3.2;3.2;37;12
4206;3.2;3.2;37;12
4207;3.2;3.2;37;4
4208;3.2;3.2;37;4
4209;3.2;3.2;37;4
4210;3.2;3.2;37;4
4211;2.99;2.99;38;12
4212;2.99;2.99;38;12
4213;2.99;2.99;38;12
4214;2.99;2.99;38;12
4215;2.99;2.99;38;12
4216;2.99;2.99;38;12
4217;2.99;2.99;38;12
4218;2.99;2.99;38;12
4219;2.99;2.99;38;12
4220;2.99;2.99;38;12
4221;2.99;2.99;38;12
4222;2.99;2.99;38;12
4223;2.99;2.99;38;4
4224;2.99;2.99;38;4
4225;2.99;2.99;38;4
4226;2.99;2.99;38;4
4227;3.1300000000000003;3.1300000000000003;39;12
4228;3.1300000000000003;3.1300000000000003;39;12
4229;3.1300000000000003;3.1300000000000003;39;12
4230;3.1300000000000003;3.1300000000000003;39;12
4231;3.1300000000000003;3.1300000000000003;39;12
4232;3.1300000000000003;3.1300000000000003;39;12
4233;3.1300000000000003;3.1300000000000003;39;12
4234;3.1300000000000003;3.1300000000000003;39;12
4235;3.1300000000000003;3.1300000000000003;39;12
4236;3.1300000000000003;3.1300000000000003;39;12
4237;3.1300000000000003;3.1300000000000003;39;12
4238;3.1300000000000003;3.1300000000000003;39;12
4239;3.1300000000000003;3.1300000000000003;39;4
4240;3.1300000000000003;3.1300000000000003;39;4
4241;3.1300000000000003;3.1300000000000003;39;4
4242;3.1300000000000003;3.1300000000000003;39;4
4243;2.93;2.93;40;12
4244;2.93;2.93;40;12
4245;2.93;2.93;40;12
4246;2.93;2.93;40;12
4247;2.93;2.93;40;12
4248;2.93;2.93;40;12
4249;2.93;2.93;40;12
4250;2.93;2.93;40;12
4251;2.93;2.93;40;12
4252;2.93;2.93;40;12
4253;2.93;2.93;40;12
4254;2.93;2.93;40;12
4255;2.93;2.93;40;4
4256;2.93;2.93;40;4
4257;2.93;2.93;40;4
4258;2.93;2.93;40;4
4259;3.27;3.27;41;12
4260;3.27;3.27;41;12
4261;3.27;3.27;41;12
4262;3.27;3.27;41;12
4263;3.27;3.27;41;12
4264;3.27;3.27;41;12
4265;3.27;3.27;41;12
4266;3.27;3.27;41;12
4267;3.27;3.27;41;12
4268;3.27;3.27;41;12
4269;3.27;3.27;41;12
4270;3.27;3.27;41;12
4271;3.27;3.27;41;4
4272;3.27;3.27;41;4
4273;3.27;3.27;41;4
4274;3.27;3.27;41;4
4275;3.6;3.6;42;12
4276;3.6;3.6;42;12
4277;3.6;3.6;42;12
4278;3.6;3.6;42;12
4279;3.6;3.6;42;12
4280;3.6;3.6;42;12
4281;3.6;3.6;42;12
4282;3.6;3.6;42;12
4283;3.6;3.6;42;12
4284;3.6;3.6;42;12
4285;3.6;3.6;42;12
4286;3.6;3.6;42;12
4287;3.6;3.6;42;4
4288;3.6;3.6;42;4
4289;3.6;3.6;42;4
4290;3.6;3.6;42;4
4291;3.16;3.16;43;12
4292;3.16;3.16;43;12
4293;3.16;3.16;43;12
4294;3.16;3.16;43;12
4295;3.16;3.16;43;12
4296;3.16;3.16;43;12
4297;3.16;3.16;43;12
4298;3.16;3.16;43;12
4299;3.16;3.16;43;12
4300;3.16;3.16;43;12
4301;3.16;3.16;43;12
4302;3.16;3.16;43;12
4303;3.16;3.16;43;4
4304;3.16;3.16;43;4
4305;3.16;3.16;43;4
4306;3.16;3.16;43;4
4307;2.6500000000000004;2.6500000000000004;44;12
4308;2.6500000000000004;2.6500000000000004;44;12
4309;2.6500000000000004;2.6500000000000004;44;12
4310;2.6500000000000004;2.6500000000000004;44;12
4311;2.6500000000000004;2.6500000000000004;44;12
4312;2.6500000000000004;2.6500000000000004;44;12
4313;2.6500000000000004;2.6500000000000004;44;12
4314;2.6500000000000004;2.6500000000000004;44;12
4315;2.6500000000000004;2.6500000000000004;44;12
4316;2.6500000000000004;2.6500000000000004;44;12
4317;2.6500000000000004;2.6500000000000004;44;12
4318;2.6500000000000004;2.6500000000000004;44;12
4319;2.6500000000000004;2.6500000000000004;44;4
4320;2.6500000000000004;2.6500000000000004;44;4
4321;2.6500000000000004;2.6500000000000004;44;4
4322;2.6500000000000004;2.6500000000000004;44;4
4323;3.3000000000000003;3.3000000000000003;45;12
4324;3.3000000000000003;3.3000000000000003;45;12
4325;3.3000000000000003;3.3000000000000003;45;12
4326;3.3000000000000003;3.3000000000000003;45;12
4327;3.3000000000000003;3.3000000000000003;45;12
4328;3.3000000000000003;3.3000000000000003;45;12
4329;3.3000000000000003;3.3000000000000003;45;12
4330;3.3000000000000003;3.3000000000000003;45;12
4331;3.3000000000000003;3.3000000000000003;45;12
4332;3.3000000000000003;3.3000000000000003;45;12
4333;3.3000000000000003;3.3000000000000003;45;12
4334;3.3000000000000003;3.3000000000000003;45;12
4335;3.3000000000000003;3.3000000000000003;45;4
4336;3.3000000000000003;3.3000000000000003;45;4
4337;3.3000000000000003;3.3000000000000003;45;4
4338;3.3000000000000003;3.3000000000000003;45;4
4339;2.62;2.62;46;12
4340;2.62;2.62;46;12
4341;2.62;2.62;46;12
4342;2.62;2.62;46;12
4343;2.62;2.62;46;12
4344;2.62;2.62;46;12
4345;2.62;2.62;46;12
4346;2.62;2.62;46;12
4347;2.62;2.62;46;12
4348;2.62;2.62;46;12
4349;2.62;2.62;46;12
4350;2.62;2.62;46;12
4351;2.62;2.62;46;4
4352;2.62;2.62;46;4
4353;2.62;2.62;46;4
4354;2.62;2.62;46;4
4355;2.54;2.54;47;12
4356;2.54;2.54;47;12
4357;2.54;2.54;47;12
4358;2.54;2.54;47;12
4359;2.54;2.54;47;12
4360;2.54;2.54;47;12
4361;2.54;2.54;47;12
4362;2.54;2.54;47;12
4363;2.54;2.54;47;12
4364;2.54;2.54;47;12
4365;2.54;2.54;47;12
4366;2.54;2.54;47;12
4367;2.54;2.54;47;4
4368;2.54;2.54;47;4
4369;2.54;2.54;47;4
4370;2.54;2.54;47;4
4371;3.3400000000000003;3.3400000000000003;48;12
4372;3.3400000000000003;3.3400000000000003;48;12
4373;3.3400000000000003;3.3400000000000003;48;12
4374;3.3400000000000003;3.3400000000000003;48;12
4375;3.3400000000000003;3.3400000000000003;48;12
4376;3.3400000000000003;3.3400000000000003;48;12
4377;3.3400000000000003;3.3400000000000003;48;12
4378;3.3400000000000003;3.3400000000000003;48;12
4379;3.3400000000000003;3.3400000000000003;48;12
4380;3.3400000000000003;3.3400000000000003;48;12
4381;3.3400000000000003;3.3400000000000003;48;12
4382;3.3400000000000003;3.3400000000000003;48;12
4383;3.3400000000000003;3.3400000000000003;48;4
4384;3.3400000000000003;3.3400000000000003;48;4
4385;3.3400000000000003;3.3400000000000003;48;4
4386;3.3400000000000003;3.3400000000000003;48;4
4387;3.0100000000000002;3.0100000000000002;49;12
4388;3.0100000000000002;3.0100000000000002;49;12
4389;3.0100000000000002;3.0100000000000002;49;12
4390;3.0100000000000002;3.0100000000000002;49;12
4391;3.0100000000000002;3.0100000000000002;49;12
4392;3.0100000000000002;3.0100000000000002;49;12
4393;3.0100000000000002;3.0100000000000002;49;12
4394;3.0100000000000002;3.0100000000000002;49;12
4395;3.0100000000000002;3.0100000000000002;49;12
4396;3.0100000000000002;3.0100000000000002;49;12
4397;3.0100000000000002;3.0100000000000002;49;12
4398;3.0100000000000002;3.0100000000000002;49;12
4399;3.0100000000000002;3.0100000000000002;49;4
4400;3.0100000000000002;3.0100000000000002;49;4
4401;3.0100000000000002;3.0100000000000002;49;4
4402;3.0100000000000002;3.0100000000000002;49;4
4403;2.93;2.93;50;12
4404;2.93;2.93;50;12
4405;2.93;2.93;50;12
4406;2.93;2.93;50;12
4407;2.93;2.93;50;12
4408;2.93;2.93;50;12
4409;2.93;2.93;50;12
4410;2.93;2.93;50;12
4411;2.93;2.93;50;12
4412;2.93;2.93;50;12
4413;2.93;2.93;50;12
4414;2.93;2.93;50;12
4415;2.93;2.93;50;4
4416;2.93;2.93;50;4
4417;2.93;2.93;50;4
4418;2.93;2.93;50;4
4419;3.12;3.12;51;12
4420;3.12;3.12;51;12
4421;3.12;3.12;51;12
4422;3.12;3.12;51;12
4423;3.12;3.12;51;12
4424;3.12;3.12;51;12
4425;3.12;3.12;51;12
4426;3.12;3.12;51;12
4427;3.12;3.12;51;12
4428;3.12;3.12;51;12
4429;3.12;3.12;51;12
4430;3.12;3.12;51;12
4431;3.12;3.12;51;4
4432;3.12;3.12;51;4
4433;3.12;3.12;51;4
4434;3.12;3.12;51;4
4435;3.04;3.04;52;12
4436;3.04;3.04;52;12
4437;3.04;3.04;52;12
4438;3.04;3.04;52;12
4439;3.04;3.04;52;12
4440;3.04;3.04;52;12
4441;3.04;3.04;52;12
4442;3.04;3.04;52;12
4443;3.04;3.04;52;12
4444;3.04;3.04;52;12
4445;3.04;3.04;52;12
4446;3.04;3.04;52;12
4447;3.04;3.04;52;4
4448;3.04;3.04;52;4
4449;3.04;3.04;52;4
4450;3.04;3.04;52;4
4451;3.31;3.31;53;12
4452;3.31;3.31;53;12
4453;3.31;3.31;53;12
4454;3.31;3.31;53;12
4455;3.31;3.31;53;12
4456;3.31;3.31;53;12
4457;3.31;3.31;53;12
4458;3.31;3.31;53;12
4459;3.31;3.31;53;12
4460;3.31;3.31;53;12
4461;3.31;3.31;53;12
4462;3.31;3.31;53;12
4463;3.31;3.31;53;4
4464;3.31;3.31;53;4
4465;3.31;3.31;53;4
4466;3.31;3.31;53;4
4467;3.0700000000000003;3.0700000000000003;54;12
4468;3.0700000000000003;3.0700000000000003;54;12
4469;3.0700000000000003;3.0700000000000003;54;12
4470;3.0700000000000003;3.0700000000000003;54;12
4471;3.0700000000000003;3.0700000000000003;54;12
4472;3.0700000000000003;3.0700000000000003;54;12
4473;3.0700000000000003;3.0700000000000003;54;12
4474;3.0700000000000003;3.0700000000000003;54;12
4475;3.0700000000000003;3.0700000000000003;54;12
4476;3.0700000000000003;3.0700000000000003;54;12
4477;3.0700000000000003;3.0700000000000003;54;12
4478;3.0700000000000003;3.0700000000000003;54;12
4479;3.0700000000000003;3.0700000000000003;54;4
4480;3.0700000000000003;3.0700000000000003;54;4
4481;3.0700000000000003;3.0700000000000003;54;4
4482;3.0700000000000003;3.0700000000000003;54;4
4483;3.24;3.24;55;12
4484;3.24;3.24;55;12
4485;3.24;3.24;55;12
4486;3.24;3.24;55;12
4487;3.24;3.24;55;12
4488;3.24;3.24;55;12
4489;3.24;3.24;55;12
4490;3.24;3.24;55;12
4491;3.24;3.24;55;12
4492;3.24;3.24;55;12
4493;3.24;3.24;55;12
4494;3.24;3.24;55;12
4495;3.24;3.24;55;4
4496;3.24;3.24;55;4
4497;3.24;3.24;55;4
4498;3.24;3.24;55;4
4499;3.0100000000000002;3.0100000000000002;56;12
4500;3.0100000000000002;3.0100000000000002;56;12
4501;3.0100000000000002;3.0100000000000002;56;12
4502;3.0100000000000002;3.0100000000000002;56;12
4503;3.0100000000000002;3.0100000000000002;56;12
4504;3.0100000000000002;3.0100000000000002;56;12
4505;3.0100000000000002;3.0100000000000002;56;12
4506;3.0100000000000002;3.0100000000000002;56;12
4507;3.0100000000000002;3.0100000000000002;56;12
4508;3.0100000000000002;3.0100000000000002;56;12
4509;3.0100000000000002;3.0100000000000002;56;12
4510;3.0100000000000002;3.0100000000000002;56;12
4511;3.0100000000000002;3.0100000000000002;56;4
4512;3.0100000000000002;3.0100000000000002;56;4
4513;3.0100000000000002;3.0100000000000002;56;4
4514;3.0100000000000002;3.0100000000000002;56;4
4515;3.2800000000000002;3.2800000000000002;57;12
4516;3.2800000000000002;3.2800000000000002;57;12
4517;3.2800000000000002;3.2800000000000002;57;12
4518;3.2800000000000002;3.2800000000000002;57;12
4519;3.2800000000000002;3.2800000000000002;57;12
4520;3.2800000000000002;3.2800000000000002;57;12
4521;3.2800000000000002;3.2800000000000002;57;12
4522;3.2800000000000002;3.2800000000000002;57;12
4523;3.2800000000000002;3.2800000000000002;57;12
4524;3.2800000000000002;3.2800000000000002;57;12
4525;3.2800000000000002;3.2800000000000002;57;12
4526;3.2800000000000002;3.2800000000000002;57;12
4527;3.2800000000000002;3.2800000000000002;57;4
4528;3.2800000000000002;3.2800000000000002;57;4
4529;3.2800000000000002;3.2800000000000002;57;4
4530;3.2800000000000002;3.2800000000000002;57;4
4531;3.31;3.31;58;12
4532;3.31;3.31;58;12
4533;3.31;3.31;58;12
4534;3.31;3.31;58;12
4535;3.31;3.31;58;12
4536;3.31;3.31;58;12
4537;3.31;3.31;58;12
4538;3.31;3.31;58;12
4539;3.31;3.31;58;12
4540;3.31;3.31;58;12
4541;3.31;3.31;58;12
4542;3.31;3.31;58;12
4543;3.31;3.31;58;4
4544;3.31;3.31;58;4
4545;3.31;3.31;58;4
4546;3.31;3.31;58;4
4547;3.46;3.46;59;12
4548;3.46;3.46;59;12
4549;3.46;3.46;59;12
4550;3.46;3.46;59;12
4551;3.46;3.46;59;12
4552;3.46;3.46;59;12
4553;3.46;3.46;59;12
4554;3.46;3.46;59;12
4555;3.46;3.46;59;12
4556;3.46;3.46;59;12
4557;3.46;3.46;59;12
4558;3.46;3.46;59;12
4559;3.46;3.46;59;4
4560;3.46;3.46;59;4
4561;3.46;3.46;59;4
4562;3.46;3.46;59;4
4563;3.0900000000000003;3.0900000000000003;60;12
4564;3.0900000000000003;3.0900000000000003;60;12
4565;3.0900000000000003;3.0900000000000003;60;12
4566;3.0900000000000003;3.0900000000000003;60;12
4567;3.0900000000000003;3.0900000000000003;60;12
4568;3.0900000000000003;3.0900000000000003;60;12
4569;3.0900000000000003;3.0900000000000003;60;12
4570;3.0900000000000003;3.0900000000000003;60;12
4571;3.0900000000000003;3.0900000000000003;60;12
4572;3.0900000000000003;3.0900000000000003;60;12
4573;3.0900000000000003;3.0900000000000003;60;12
4574;3.0900000000000003;3.0900000000000003;60;12
4575;3.0900000000000003;3.0900000000000003;60;4
4576;3.0900000000000003;3.0900000000000003;60;4
4577;3.0900000000000003;3.0900000000000003;60;4
4578;3.0900000000000003;3.0900000000000003;60;4
4579;3.2300000000000004;3.2300000000000004;61;12
4580;3.2300000000000004;3.2300000000000004;61;12
4581;3.2300000000000004;3.2300000000000004;61;12
4582;3.2300000000000004;3.2300000000000004;61;12
4583;3.2300000000000004;3.2300000000000004;61;12
4584;3.2300000000000004;3.2300000000000004;61;12
4585;3.2300000000000004;3.2300000000000004;61;12
4586;3.2300000000000004;3.2300000000000004;61;12
4587;3.2300000000000004;3.2300000000000004;61;12
4588;3.2300000000000004;3.2300000000000004;61;12
4589;3.2300000000000004;3.2300000000000004;61;12
4590;3.2300000000000004;3.2300000000000004;61;12
4591;3.2300000000000004;3.2300000000000004;61;4
4592;3.2300000000000004;3.2300000000000004;61;4
4593;3.2300000000000004;3.2300000000000004;61;4
4594;3.2300000000000004;3.2300000000000004;61;4
4595;3.18;3.18;62;12
4596;3.18;3.18;62;12
4597;3.18;3.18;62;12
4598;3.18;3.18;62;12
4599;3.18;3.18;62;12
4600;3.18;3.18;62;12
4601;3.18;3.18;62;12
4602;3.18;3.18;62;12
4603;3.18;3.18;62;12
4604;3.18;3.18;62;12
4605;3.18;3.18;62;12
4606;3.18;3.18;62;12
4607;3.18;3.18;62;4
4608;3.18;3.18;62;4
4609;3.18;3.18;62;4
4610;3.18;3.18;62;4
4611;3.3800000000000003;3.3800000000000003;63;12
4612;3.3800000000000003;3.3800000000000003;63;12
4613;3.3800000000000003;3.3800000000000003;63;12
4614;3.3800000000000003;3.3800000000000003;63;12
4615;3.3800000000000003;3.3800000000000003;63;12
4616;3.3800000000000003;3.3800000000000003;63;12
4617;3.3800000000000003;3.3800000000000003;63;12
4618;3.3800000000000003;3.3800000000000003;63;12
4619;3.3800000000000003;3.3800000000000003;63;12
4620;3.3800000000000003;3.3800000000000003;63;12
4621;3.3800000000000003;3.3800000000000003;63;12
4622;3.3800000000000003;3.3800000000000003;63;12
4623;3.3800000000000003;3.3800000000000003;63;4
4624;3.3800000000000003;3.3800000000000003;63;4
4625;3.3800000000000003;3.3800000000000003;63;4
4626;3.3800000000000003;3.3800000000000003;63;4
4627;3.54;3.54;64;12
4628;3.54;3.54;64;12
4629;3.54;3.54;64;12
4630;3.54;3.54;64;12
4631;3.54;3.54;64;12
4632;3.54;3.54;64;12
4633;3.54;3.54;64;12
4634;3.54;3.54;64;12
4635;3.54;3.54;64;12
4636;3.54;3.54;64;12
4637;3.54;3.54;64;12
4638;3.54;3.54;64;12
4639;3.54;3.54;64;4
4640;3.54;3.54;64;4
4641;3.54;3.54;64;4
4642;3.54;3.54;64;4
4643;2.79;2.79;65;12
4644;2.79;2.79;65;12
4645;2.79;2.79;65;12
4646;2.79;2.79;65;12
4647;2.79;2.79;65;12
4648;2.79;2.79;65;12
4649;2.79;2.79;65;12
4650;2.79;2.79;65;12
4651;2.79;2.79;65;12
4652;2.79;2.79;65;12
4653;2.79;2.79;65;12
4654;2.79;2.79;65;12
4655;2.79;2.79;65;4
4656;2.79;2.79;65;4
4657;2.79;2.79;65;4
4658;2.79;2.79;65;4
4659;2.85;2.85;66;12
4660;2.85;2.85;66;12
4661;2.85;2.85;66;12
4662;2.85;2.85;66;12
4663;2.85;2.85;66;12
4664;2.85;2.85;66;12
4665;2.85;2.85;66;12
4666;2.85;2.85;66;12
4667;2.85;2.85;66;12
4668;2.85;2.85;66;12
4669;2.85;2.85;66;12
4670;2.85;2.85;66;12
4671;2.85;2.85;66;4
4672;2.85;2.85;66;4
4673;2.85;2.85;66;4
4674;2.85;2.85;66;4
4675;3.24;3.24;67;12
4676;3.24;3.24;67;12
4677;3.24;3.24;67;12
4678;3.24;3.24;67;12
4679;3.24;3.24;67;12
4680;3.24;3.24;67;12
4681;3.24;3.24;67;12
4682;3.24;3.24;67;12
4683;3.24;3.24;67;12
4684;3.24;3.24;67;12
4685;3.24;3.24;67;12
4686;3.24;3.24;67;12
4687;3.24;3.24;67;4
4688;3.24;3.24;67;4
4689;3.24;3.24;67;4
4690;3.24;3.24;67;4
4691;3.48;3.48;68;12
4692;3.48;3.48;68;12
4693;3.48;3.48;68;12
4694;3.48;3.48;68;12
4695;3.48;3.48;68;12
4696;3.48;3.48;68;12
4697;3.48;3.48;68;12
4698;3.48;3.48;68;12
4699;3.48;3.48;68;12
4700;3.48;3.48;68;12
4701;3.48;3.48;68;12
4702;3.48;3.48;68;12
4703;3.48;3.48;68;4
4704;3.48;3.48;68;4
4705;3.48;3.48;68;4
4706;3.48;3.48;68;4
4707;3.4000000000000004;3.4000000000000004;69;4
4708;3.4000000000000004;3.4000000000000004;69;4
4709;3.4000000000000004;3.4000000000000004;69;4
4710;3.4000000000000004;3.4000000000000004;69;4
4711;3.3600000000000003;3.3600000000000003;70;4
4712;3.3600000000000003;3.3600000000000003;70;4
4713;3.3600000000000003;3.3600000000000003;70;4
4714;3.3600000000000003;3.3600000000000003;70;4
4715;3.0900000000000003;3.0900000000000003;71;4
4716;3.0900000000000003;3.0900000000000003;71;4
4717;3.0900000000000003;3.0900000000000003;71;4
4718;3.0900000000000003;3.0900000000000003;71;4
4719;3.22;3.22;72;4
4720;3.22;3.22;72;4
4721;3.22;3.22;72;4
4722;3.22;3.22;72;4
4723;3.3000000000000003;3.3000000000000003;73;4
4724;3.3000000000000003;3.3000000000000003;73;4
4725;3.3000000000000003;3.3000000000000003;73;4
4726;3.3000000000000003;3.3000000000000003;73;4
4727;3.41;3.41;74;4
4728;3.41;3.41;74;4
4729;3.41;3.41;74;4
4730;3.41;3.41;74;4
4731;3.2;3.2;75;4
4732;3.2;3.2;75;4
4733;3.2;3.2;75;4
4734;3.2;3.2;75;4
4735;3.37;3.37;76;4
4736;3.37;3.37;76;4
4737;3.37;3.37;76;4
4738;3.37;3.37;76;4
4739;3.5;3.5;77;4
4740;3.5;3.5;77;4
4741;3.5;3.5;77;4
4742;3.5;3.5;77;4
4743;3.1900000000000004;3.1900000000000004;78;4
4744;3.1900000000000004;3.1900000000000004;78;4
4745;3.1900000000000004;3.1900000000000004;78;4
4746;3.1900000000000004;3.1900000000000004;78;4
4747;2.4000000000000004;2.4000000000000004;79;4
4748;2.4000000000000004;2.4000000000000004;79;4
4749;2.4000000000000004;2.4000000000000004;79;4
4750;2.4000000000000004;2.4000000000000004;79;4
4751;2.92;2.92;80;4
4752;2.92;2.92;80;4
4753;2.92;2.92;80;4
4754;2.92;2.92;80;4
4755;2.68;2.68;81;4
4756;2.68;2.68;81;4
4757;2.68;2.68;81;4
4758;2.68;2.68;81;4
4759;2.8000000000000003;2.8000000000000003;82;4
4760;2.8000000000000003;2.8000000000000003;82;4
4761;2.8000000000000003;2.8000000000000003;82;4
4762;2.8000000000000003;2.8000000000000003;82;4
4763;3.5700000000000003;3.5700000000000003;83;4
4764;3.5700000000000003;3.5700000000000003;83;4
4765;3.5700000000000003;3.5700000000000003;83;4
4766;3.5700000000000003;3.5700000000000003;83;4
4767;3.4000000000000004;3.4000000000000004;84;4
4768;3.4000000000000004;3.4000000000000004;84;4
4769;3.4000000000000004;3.4000000000000004;84;4
4770;3.4000000000000004;3.4000000000000004;84;4
4771;3.0100000000000002;3.0100000000000002;85;4
4772;3.0100000000000002;3.0100000000000002;85;4
4773;3.0100000000000002;3.0100000000000002;85;4
4774;3.0100000000000002;3.0100000000000002;85;4
4775;3.1300000000000003;3.1300000000000003;86;4
4776;3.1300000000000003;3.1300000000000003;86;4
4777;3.1300000000000003;3.1300000000000003;86;4
4778;3.1300000000000003;3.1300000000000003;86;4
4779;3.0500000000000003;3.0500000000000003;87;4
4780;3.0500000000000003;3.0500000000000003;87;4
4781;3.0500000000000003;3.0500000000000003;87;4
4782;3.0500000000000003;3.0500000000000003;87;4
4783;2.87;2.87;88;4
4784;2.87;2.87;88;4
4785;2.87;2.87;88;4
4786;2.87;2.87;88;4
4787;1.0;1.0;89;4
4788;1.0;1.0;89;4
4789;1.0;1.0;89;4
4790;1.0;1.0;89;4
4791;2.67;2.67;90;4
4792;2.67;2.67;90;4
4793;2.67;2.67;90;4
4794;2.67;2.67;90;4
4795;3.37;3.37;91;4
4796;3.37;3.37;91;4
4797;3.37;3.37;91;4
4798;3.37;3.37;91;4
4799;3.14;3.14;92;4
4800;3.14;3.14;92;4
4801;3.14;3.14;92;4
4802;3.14;3.14;92;4
4803;3.2;3.2;93;4
4804;3.2;3.2;93;4
4805;3.2;3.2;93;4
4806;3.2;3.2;93;4
4807;2.47;2.47;94;4
4808;2.47;2.47;94;4
4809;2.47;2.47;94;4
4810;2.47;2.47;94;4
4811;3.1500000000000004;3.1500000000000004;95;4
4812;3.1500000000000004;3.1500000000000004;95;4
4813;3.1500000000000004;3.1500000000000004;95;4
4814;3.1500000000000004;3.1500000000000004;95;4
4815;3.5500000000000003;3.5500000000000003;96;4
4816;3.5500000000000003;3.5500000000000003;96;4
4817;3.5500000000000003;3.5500000000000003;96;4
4818;3.5500000000000003;3.5500000000000003;96;4
4819;3.18;3.18;97;4
4820;3.18;3.18;97;4
4821;3.18;3.18;97;4
4822;3.18;3.18;97;4
4823;3.06;3.06;98;4
4824;3.06;3.06;98;4
4825;3.06;3.06;98;4
4826;3.06;3.06;98;4
4827;3.0300000000000002;3.0300000000000002;99;4
4828;3.0300000000000002;3.0300000000000002;99;4
4829;3.0300000000000002;3.0300000000000002;99;4
4830;3.0300000000000002;3.0300000000000002;99;4
4831;3.2;3.2;100;4
4832;3.2;3.2;100;4
4833;3.2;3.2;100;4
4834;3.2;3.2;100;4
4835;3.0;3.0;101;4
4836;3.0;3.0;101;4
4837;3.0;3.0;101;4
4838;3.0;3.0;101;4
4839;3.04;3.04;102;4
4840;3.04;3.04;102;4
4841;3.04;3.04;102;4
4842;3.04;3.04;102;4
4843;3.4000000000000004;3.4000000000000004;69;12
